PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,First_name,Surname,deck,num,side,Age Interval,expenses,Transported
1673_01,Earth,False,55 Cancri e,16.0,False,876.0,0.0,5.0,1.0,16.0,Benny Perrerojass,Benny,Perrerojass,F,330,P,12-18,898.0,False
4549_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,1.0,0.0,17.0,1601.0,Leria Woody,Leria,Woody,E,298,S,42-48,1619.0,False
2137_02,Mars,False,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Stoate Queke,Stoate,Queke,F,423,P,0-6,0.0,True
5756_08,Earth,False,PSO J318.5-22,31.0,False,11.0,0.0,0.0,1912.0,1120.0,Wenise Briggston,Wenise,Briggston,F,1194,P,30-36,3043.0,False
3488_02,Europa,False,TRAPPIST-1e,52.0,False,6.0,2333.0,11.0,1149.0,1.0,Naosura Hoorbaring,Naosura,Hoorbaring,D,110,P,48-54,3500.0,False
7346_01,Mars,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,59.24683544303797,Wales Blan,Wales,Blan,E,476,P,24-30,59.24683544303797,False
8728_02,Earth,False,TRAPPIST-1e,55.0,False,694.0,0.0,1.0,87.0,0.0,Eilan Fulloydez,Eilan,Fulloydez,G,1416,P,54-60,782.0,False
6414_01,Earth,False,TRAPPIST-1e,31.0,False,294.0,480.0,31.0,3.0,0.0,Troyra Kellson,Troyra,Kellson,G,1040,S,30-36,808.0,True
2847_01,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Thery Cardsay,Thery,Cardsay,G,464,P,12-18,0.0,True
7506_01,Earth,False,TRAPPIST-1e,19.0,False,2110.0,0.0,0.0,0.0,1.0,Billya Vales,Billya,Vales,F,1554,P,18-24,2111.0,False
6328_01,Earth,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Violey Hoppers,Violey,Hoppers,G,1020,P,30-36,0.0,False
5076_01,Earth,False,TRAPPIST-1e,13.0,False,0.0,0.0,60.0,1.0,5147.0,Alicey Wolferguson,Alicey,Wolferguson,G,818,P,12-18,5208.0,False
4866_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,0.0,1875.0,142.0,2.0,Lewise Hoodgers,Lewise,Hoodgers,F,922,S,12-18,2019.0,True
9195_01,Mars,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Quakes Purle,Quakes,Purle,F,1779,S,42-48,0.0,True
4147_02,Europa,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Acrabik Lendly,Acrabik,Lendly,C,149,S,42-48,0.0,True
8886_02,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Samana Mclarseney,Samana,Mclarseney,G,1433,S,0-6,0.0,False
2589_04,Europa,False,TRAPPIST-1e,30.0,True,0.0,632.0,0.0,673.0,2272.0,Weias Meteet,Weias,Meteet,C,91,P,30-36,3577.0,False
8398_01,Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Asch Stradick,Asch,Stradick,B,329,S,12-18,0.0,True
7502_01,Europa,False,55 Cancri e,45.0,False,66.0,5974.0,0.0,0.0,625.0,Gatrin Clutolded,Gatrin,Clutolded,C,241,P,42-48,6665.0,True
0549_01,Mars,False,PSO J318.5-22,32.0,False,666.0,0.0,0.0,252.0,1.0,Warets Watte,Warets,Watte,D,19,S,30-36,919.0,True
1309_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,4.0,109.0,0.0,671.0,Regana Gordond,Regana,Gordond,F,264,P,18-24,784.0,True
0571_07,Europa,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Isoton Ousious,Isoton,Ousious,C,21,P,54-60,0.0,True
0628_01,Earth,False,TRAPPIST-1e,44.0,False,103.0,0.0,18.0,1197.0,1.0,Joela Gainebergan,Joela,Gainebergan,F,133,P,42-48,1319.0,True
5582_01,Earth,False,TRAPPIST-1e,35.0,False,753.0,335.0,1.0,348.0,0.0,Patoya Hersons,Patoya,Hersons,G,893,P,30-36,1437.0,False
2545_01,Earth,True,55 Cancri e,78.0,False,0.0,0.0,0.0,0.0,0.0,Joycey Hoppernardy,Joycey,Hoppernardy,G,410,P,78-84,0.0,False
4445_01,Earth,False,TRAPPIST-1e,28.0,False,8.0,0.0,77.0,560.0,0.0,Naomie Bardson,Naomie,Bardson,F,912,P,24-30,645.0,False
1766_01,Earth,False,55 Cancri e,21.0,False,112.0,0.0,0.0,0.0,1333.0,Ronne Adavisons,Ronne,Adavisons,F,338,S,18-24,1445.0,False
6172_01,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Ricard Dombsoney,Ricard,Dombsoney,G,1001,S,36-42,0.0,True
8094_01,Europa,False,TRAPPIST-1e,60.0,False,19.0,7316.0,0.0,0.0,1781.0,Geonkaa Pokebox,Geonkaa,Pokebox,C,265,P,60-66,9116.0,True
6468_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Snich Crité,Snich,Crité,F,1339,P,24-30,0.0,True
7717_01,Earth,False,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,563.0,344.0,Gerek Hultz,Gerek,Hultz,G,1240,P,60-66,907.0,False
1962_01,Earth,False,TRAPPIST-1e,24.0,False,3.0,361.0,94.0,824.0,160.0,Verek Buckeenez,Verek,Buckeenez,F,390,P,24-30,1442.0,False
4893_01,Earth,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Joya Singlents,Joya,Singlents,G,797,S,30-36,0.0,True
0971_01,Earth,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,,,,G,143,P,60-66,0.0,False
3923_03,Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Kaye Cofferson,Kaye,Cofferson,G,642,P,0-6,0.0,True
5469_01,Europa,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Keidhma Subateful,Keidhma,Subateful,A,50,P,30-36,0.0,True
6292_01,Earth,False,PSO J318.5-22,22.0,False,0.0,0.0,0.0,48.0,653.0,Verly Chardsons,Verly,Chardsons,G,1020,S,18-24,701.0,True
7173_01,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Cline Alldson,Cline,Alldson,G,1156,P,18-24,0.0,True
6625_01,Earth,True,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,Derina Garden,Derina,Garden,G,1072,P,30-36,0.0,True
1311_03,Mars,False,TRAPPIST-1e,26.0,False,1946.0,4.0,4.0,0.0,623.0,Muld Make,Muld,Make,D,43,P,24-30,2577.0,False
8656_02,Europa,False,55 Cancri e,38.0,True,0.0,1298.0,0.0,1841.0,1547.0,Almino Rotter,Almino,Rotter,A,103,S,36-42,4686.0,False
4107_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,489.0,5.0,276.0,Bobbyn Rocholton,Bobbyn,Rocholton,G,676,S,18-24,770.0,False
5811_01,Europa,False,55 Cancri e,36.0,False,1.0,4058.0,95.0,0.0,2109.0,Haldah Fulatorly,Haldah,Fulatorly,A,54,P,36-42,6263.0,False
2762_01,Earth,False,TRAPPIST-1e,36.0,False,625.0,0.0,260.0,0.0,0.0,Bobina Leonzaley,Bobina,Leonzaley,G,439,S,36-42,885.0,False
8504_02,Earth,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Kencey Moranthons,Kencey,Moranthons,G,1385,P,18-24,0.0,True
0637_01,Mars,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Cowl Pamca,Cowl,Pamca,E,44,S,18-24,0.0,False
5585_01,Earth,False,PSO J318.5-22,22.0,False,688.0,5.0,80.0,0.0,0.0,Vanez Popelazquez,Vanez,Popelazquez,G,894,P,18-24,773.0,False
3110_01,Earth,False,TRAPPIST-1e,24.0,False,520.0,0.0,0.0,195.0,0.0,Dandra Joyneidez,Dandra,Joyneidez,G,509,P,24-30,715.0,True
2456_01,Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Dorey Jarvey,Dorey,Jarvey,G,399,P,12-18,0.0,False
0871_01,Europa,False,TRAPPIST-1e,20.0,False,2.0,4754.0,0.0,246.0,31.0,Polar Geneltic,Polar,Geneltic,A,10,S,18-24,5033.0,True
1199_01,Earth,False,TRAPPIST-1e,16.0,False,0.0,0.0,752.0,0.0,235.0,Lillen Hubbarnett,Lillen,Hubbarnett,E,73,P,12-18,987.0,False
1844_02,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Garley Stannondez,Garley,Stannondez,G,289,S,0-6,0.0,True
7077_01,Earth,False,TRAPPIST-1e,36.0,False,21.0,0.0,844.0,0.0,0.0,Idarry Oneidson,Idarry,Oneidson,F,1353,S,36-42,865.0,False
6638_01,Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Scotty Hurchez,Scotty,Hurchez,G,1074,P,24-30,0.0,False
3294_02,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Elinda Georgasey,Elinda,Georgasey,G,537,P,18-24,0.0,False
8992_01,Mars,False,TRAPPIST-1e,46.0,False,479.0,4.0,699.0,0.0,0.0,Tos Brin,Tos,Brin,D,283,P,42-48,1182.0,False
2890_01,Europa,False,TRAPPIST-1e,44.0,False,0.0,351.0,0.0,3.0,3447.0,Jabbab Cattyried,Jabbab,Cattyried,B,89,P,42-48,3801.0,False
3032_04,Earth,False,TRAPPIST-1e,30.0,False,479.0,12.0,25.0,643.0,283.0,Ritany Wolfernan,Ritany,Wolfernan,F,575,S,30-36,1442.0,False
4946_01,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Helley Kiddley,Helley,Kiddley,G,799,P,24-30,0.0,False
5735_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Myrace Peterstarks,Myrace,Peterstarks,E,362,P,18-24,0.0,True
5804_01,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Allyn Simpsonks,Allyn,Simpsonks,G,933,P,24-30,0.0,False
0012_01,Earth,False,TRAPPIST-1e,31.0,False,32.0,0.0,876.0,0.0,0.0,Justie Pooles,Justie,Pooles,,,,30-36,908.0,False
1975_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,10.0,761.0,Jeandy Hobbinson,Jeandy,Hobbinson,G,310,S,18-24,771.0,False
5468_01,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Brafirk Unprive,Brafirk,Unprive,B,208,S,30-36,0.0,True
3311_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,1638.0,0.0,476.0,226.0,Neutrin Alenter,Neutrin,Alenter,E,221,S,24-30,2340.0,False
7982_02,Europa,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Alrair Bealvewd,Alrair,Bealvewd,B,261,P,18-24,0.0,True
4006_01,Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Hilly Wolfaddox,Hilly,Wolfaddox,G,660,S,12-18,0.0,True
7047_01,Earth,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Ryany Wilderssen,Ryany,Wilderssen,G,1152,S,18-24,0.0,True
5618_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,785.0,0.0,0.0,19.0,Jenn Lynnerett,Jenn,Lynnerett,F,1075,S,18-24,804.0,True
3699_03,Europa,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Dabiton Tronsive,Dabiton,Tronsive,C,123,P,30-36,0.0,True
0222_03,Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Grake Perte,Grake,Perte,E,14,S,12-18,0.0,True
5278_01,Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Menkin Subateful,Menkin,Subateful,B,203,S,36-42,0.0,True
0663_01,Earth,False,TRAPPIST-1e,44.0,False,86.0,525.0,16.0,49.0,39.0,Jeroy Buckentry,Jeroy,Buckentry,F,140,P,42-48,715.0,True
2071_02,Europa,False,55 Cancri e,28.0,False,167.0,2406.0,71.0,283.0,650.0,Alduson Subateful,Alduson,Subateful,C,78,S,24-30,3577.0,True
3594_01,Earth,True,PSO J318.5-22,64.0,False,0.0,0.0,0.0,0.0,0.0,Amyra Kirks,Amyra,Kirks,G,588,P,60-66,0.0,True
6485_02,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,53.0,652.0,0.0,Benry Haydenzier,Benry,Haydenzier,G,1053,S,24-30,705.0,True
1633_01,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Ferry Thony,Ferry,Thony,G,261,P,0-6,0.0,True
3048_01,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Mitch Canie,Mitch,Canie,E,200,S,24-30,0.0,False
8098_03,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Minkark Mosteraked,Minkark,Mosteraked,B,269,P,18-24,0.0,True
7943_02,Europa,False,PSO J318.5-22,36.0,True,2.0,6504.0,0.0,98.0,4.0,Eleb Spedlybood,Eleb,Spedlybood,B,258,P,36-42,6608.0,True
2404_03,Europa,False,55 Cancri e,36.0,False,828.0,5553.0,130.0,47.0,1171.0,Girtan Oilpuring,Girtan,Oilpuring,C,86,S,36-42,7729.0,True
1945_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,787.0,0.0,0.0,Ambert Guezaley,Ambert,Guezaley,E,120,P,12-18,787.0,False
3039_01,Europa,False,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Acraban Conamminal,Acraban,Conamminal,A,37,S,30-36,0.0,False
4891_01,Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Cella Ambleetive,Cella,Ambleetive,B,194,S,18-24,0.0,True
4045_01,Mars,False,TRAPPIST-1e,49.0,False,1417.0,0.0,531.0,1348.0,192.0,Pars Wist,Pars,Wist,D,135,P,48-54,3488.0,False
1946_01,Earth,False,TRAPPIST-1e,34.0,False,0.0,0.0,53.0,731.0,0.0,Rayley Castannison,Rayley,Castannison,G,313,P,30-36,784.0,False
6680_01,Earth,False,TRAPPIST-1e,36.0,False,247.76666666666668,361.0,512.0,34.0,0.0,Letta Puckley,Letta,Puckley,G,1082,P,36-42,1154.7666666666667,True
8024_01,Earth,False,TRAPPIST-1e,73.0,False,16.0,0.0,722.0,2.0,89.0,Tancis Bushallert,Tancis,Bushallert,F,1533,S,72-78,829.0,False
6478_01,Mars,False,TRAPPIST-1e,29.0,False,1290.0,0.0,6.0,1.0,0.0,Cole Hac,Cole,Hac,E,412,P,24-30,1297.0,False
6899_01,Europa,False,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,Anyonon Coweboded,Anyonon,Coweboded,A,73,P,54-60,0.0,True
5089_01,Europa,False,TRAPPIST-1e,39.0,False,3926.0,2030.0,0.0,1483.0,611.0,Alrakan Aivering,Alrakan,Aivering,B,170,P,36-42,8050.0,False
2870_01,Earth,False,TRAPPIST-1e,59.0,False,0.0,0.0,1.0,920.0,1.0,Nancey Willynnedy,Nancey,Willynnedy,G,454,S,54-60,922.0,True
0796_01,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Alatrix Unfile,Alatrix,Unfile,D,28,S,24-30,0.0,True
4625_07,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Sadiram Ineedeve,Sadiram,Ineedeve,B,183,S,24-30,0.0,True
5345_01,Mars,False,TRAPPIST-1e,14.0,False,809.0,0.0,59.0,0.0,0.0,Frunad Cheen,Frunad,Cheen,D,167,P,12-18,868.0,False
5018_01,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Shanie Pooles,Shanie,Pooles,G,812,P,12-18,0.0,True
6873_01,Europa,False,55 Cancri e,62.0,False,362.0,1049.0,46.0,104.0,829.0,Mesarix Hervel,Mesarix,Hervel,A,72,P,60-66,2390.0,True
8144_01,Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Graston Donotaked,Graston,Donotaked,B,270,P,42-48,0.0,True
5087_01,Mars,False,TRAPPIST-1e,44.0,False,2575.0,3.0,20.0,0.0,124.06944444444444,Sunk Birt,Sunk,Birt,F,1036,P,42-48,2722.0694444444443,False
3864_01,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Ionium Dertering,Ionium,Dertering,D,125,S,30-36,0.0,True
6814_01,Mars,False,55 Cancri e,36.0,False,1339.0,6.0,7810.0,0.0,0.0,Flark Potte,Flark,Potte,E,451,S,36-42,9155.0,True
4823_01,Earth,False,TRAPPIST-1e,21.0,False,526.0,0.0,213.46502057613168,258.0,0.0,Adrie Thonyderson,Adrie,Thonyderson,G,777,P,18-24,997.4650205761317,False
0315_01,Earth,True,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,Adriet Valezaley,Adriet,Valezaley,G,42,S,30-36,0.0,True
0110_02,Europa,False,TRAPPIST-1e,40.0,False,0.0,331.0,0.0,0.0,1687.0,Aldeba Bootious,Aldeba,Bootious,B,5,P,36-42,2018.0,False
1603_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,594.0,0.0,0.0,119.0,Tyle Carreralend,Tyle,Carreralend,F,317,P,42-48,713.0,False
2291_02,Earth,False,TRAPPIST-1e,36.0,False,3.0,0.0,435.0,8.0,277.0,Nancey Pittler,Nancey,Pittler,G,365,S,36-42,723.0,False
5625_03,Mars,False,TRAPPIST-1e,15.0,False,890.0,9.0,0.0,1250.0,57.0,Ming Cart,Ming,Cart,E,352,P,12-18,2206.0,False
7359_01,Earth,False,PSO J318.5-22,21.0,False,0.0,434.0,0.0,75.0,135.0,Ellana Jenson,Ellana,Jenson,E,492,S,18-24,644.0,True
4819_01,Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Poot Cooki,Poot,Cooki,F,980,P,18-24,0.0,True
6567_02,Earth,False,TRAPPIST-1e,41.0,False,18.0,235.58649789029536,35.0,0.0,845.0,Guadae Buchansen,Guadae,Buchansen,F,1365,P,36-42,1133.5864978902955,False
5188_02,Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Elindy Hessey,Elindy,Hessey,G,838,P,6-12,0.0,True
1630_03,Earth,False,TRAPPIST-1e,37.0,False,0.0,27.0,11.0,732.0,5.0,Elanda Cofferson,Elanda,Cofferson,F,309,S,36-42,775.0,False
1624_03,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Eristy Barbes,Eristy,Barbes,G,250,S,0-6,0.0,True
6862_01,Earth,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Diandi Mcfaddennon,Diandi,Mcfaddennon,G,1115,S,48-54,0.0,True
4249_01,Europa,False,TRAPPIST-1e,58.0,False,0.0,2946.0,0.0,101.0,387.0,Nusoton Inghting,Nusoton,Inghting,B,166,S,54-60,3434.0,True
1144_02,Earth,False,TRAPPIST-1e,35.0,False,482.0,0.0,884.0,0.0,30.0,Carlie Barnolderg,Carlie,Barnolderg,F,217,S,30-36,1396.0,False
6896_01,Mars,False,TRAPPIST-1e,29.0,False,473.0,0.0,575.0,0.0,0.0,Stote Khake,Stote,Khake,E,459,S,24-30,1048.0,False
3382_01,Earth,False,PSO J318.5-22,53.0,False,2.0,18.0,705.0,0.0,1.0,Jodia Rossey,Jodia,Rossey,F,697,P,48-54,726.0,False
3735_02,Europa,False,55 Cancri e,30.0,False,0.0,787.0,116.0,1924.0,2.0,Shail Reeddommy,Shail,Reeddommy,D,119,S,30-36,2829.0,False
8123_01,Earth,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Violan Newtontoss,Violan,Newtontoss,G,1312,P,42-48,0.0,False
1882_01,Europa,False,55 Cancri e,18.0,False,0.0,16263.0,72.0,0.0,15.0,Magnon Antcal,Magnon,Antcal,C,71,S,18-24,16350.0,True
0435_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Allie Willynnedy,Allie,Willynnedy,G,62,S,12-18,0.0,True
6124_01,Earth,False,PSO J318.5-22,37.0,False,0.0,0.0,834.0,0.0,8.0,Jeanna Cofferson,Jeanna,Cofferson,G,991,P,36-42,842.0,True
8383_05,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Gwenda Gibbsonton,Gwenda,Gibbsonton,G,1368,P,6-12,0.0,False
4005_06,Earth,False,PSO J318.5-22,16.0,False,4.0,0.0,2278.0,2.0,0.0,Son River,Son,River,F,829,P,12-18,2284.0,True
6405_04,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Diandy Toddleton,Diandy,Toddleton,G,1039,S,0-6,0.0,True
3142_01,Mars,False,TRAPPIST-1e,43.0,False,33.0,1117.0,59.0,0.0,16.0,Backse Cla,Backse,Cla,F,591,S,42-48,1225.0,False
6334_02,Earth,True,PSO J318.5-22,7.0,False,0.0,0.0,0.0,0.0,0.0,Dondy Jenson,Dondy,Jenson,G,1028,S,6-12,0.0,True
8668_03,Mars,False,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Toat Rapie,Toat,Rapie,E,556,P,36-42,0.0,False
3970_01,Mars,False,TRAPPIST-1e,23.0,False,355.0,0.0,764.0,0.0,0.0,Cowl Blake,Cowl,Blake,F,751,S,18-24,1119.0,True
6374_01,Earth,False,TRAPPIST-1e,13.0,False,1144.0,0.0,6.0,0.0,0.0,Karena Prickmantes,Karena,Prickmantes,F,1320,P,12-18,1150.0,False
2168_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Fow Lacke,Fow,Lacke,F,427,S,30-36,0.0,True
8816_05,Europa,False,TRAPPIST-1e,64.0,False,0.0,1770.0,0.0,4111.0,180.0,Terops Diouselt,Terops,Diouselt,B,340,S,60-66,6061.0,False
7881_01,Earth,False,TRAPPIST-1e,46.0,False,248.0,180.10738255033556,0.0,4.0,0.0,Rald Crosbornes,Rald,Crosbornes,F,1507,S,42-48,432.10738255033556,False
4033_01,Europa,False,55 Cancri e,49.0,False,2025.0,7167.0,0.0,2456.0,47.0,Shaton Windend,Shaton,Windend,C,144,S,48-54,11695.0,True
0689_01,Europa,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Chard Motive,Chard,Motive,B,25,S,36-42,0.0,True
2825_01,Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Popow Sake,Popow,Sake,F,539,S,42-48,0.0,True
2713_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Tarah Cleachrand,Tarah,Cleachrand,G,438,P,18-24,0.0,True
6014_01,Earth,False,TRAPPIST-1e,13.0,False,28.0,396.0,367.0,0.0,0.0,Heryle Hurchrisong,Heryle,Hurchrisong,E,395,S,12-18,791.0,False
2629_01,Earth,False,TRAPPIST-1e,22.0,False,91.0,6.0,0.0,17.0,693.0,Sethew Lardsonald,Sethew,Lardsonald,G,427,P,18-24,807.0,False
7700_01,Mars,False,TRAPPIST-1e,54.0,False,1144.0,140.0,2.0,2.0,0.0,Loss Bake,Loss,Bake,F,1603,P,54-60,1288.0,False
1621_02,Earth,False,PSO J318.5-22,25.0,False,172.0,129.0,41.0,0.0,341.0,Valex Dukertyler,Valex,Dukertyler,F,308,S,24-30,683.0,False
5207_02,Earth,False,TRAPPIST-1e,31.0,False,1364.0,0.0,0.0,0.0,21.0,Rossie Chanan,Rossie,Chanan,F,998,S,30-36,1385.0,False
1294_03,Europa,False,TRAPPIST-1e,28.0,True,44.65,0.0,290.6666666666667,0.0,0.0,Dscheat Gulcepusy,Dscheat,Gulcepusy,A,14,S,24-30,335.31666666666666,False
9267_02,Europa,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Sabi Opshaft,Sabi,Opshaft,E,607,S,18-24,0.0,True
5021_01,Europa,False,TRAPPIST-1e,41.0,False,4.0,4619.0,0.0,251.0,213.0,Celavar Fulacid,Celavar,Fulacid,B,167,P,36-42,5087.0,True
1991_02,Earth,False,TRAPPIST-1e,22.0,False,213.0,85.0,352.0,12.0,1.0,Aude Palmes,Aude,Palmes,E,146,S,18-24,663.0,True
7848_01,Mars,False,TRAPPIST-1e,29.0,False,1052.0,0.0,635.0,0.0,0.0,Neypus Pine,Neypus,Pine,,,,24-30,1687.0,False
3213_01,Mars,False,TRAPPIST-1e,22.0,False,715.0,0.0,726.0,325.0,0.0,Lucan Surry,Lucan,Surry,D,103,P,18-24,1766.0,False
4559_01,Earth,False,TRAPPIST-1e,25.0,False,210.34854771784234,205.0,222.989604989605,0.0,549.0,Elene Rasmussony,Elene,Rasmussony,F,854,S,24-30,1187.3381527074473,True
9270_01,Earth,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Lan Mckinsond,Lan,Mckinsond,G,1497,S,30-36,0.0,True
3605_01,Earth,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Joyces Alldson,Joyces,Alldson,G,592,P,30-36,0.0,True
6409_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,165.0,14.0,629.0,Daisya Evedorsen,Daisya,Evedorsen,G,1035,P,18-24,808.0,False
0385_01,Earth,False,TRAPPIST-1e,23.0,False,13.0,747.0,0.0,0.0,128.0,Tanley Klinson,Tanley,Klinson,G,65,P,18-24,888.0,False
0457_03,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Joela Poperez,Joela,Poperez,G,72,P,6-12,0.0,False
5238_01,Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Gailia Blainson,Gailia,Blainson,G,845,P,12-18,0.0,False
3225_01,Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Minoton Surind,Minoton,Surind,C,120,S,12-18,0.0,True
0552_01,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Minkab Brathful,Minkab,Brathful,C,21,S,24-30,0.0,True
3269_01,Europa,False,55 Cancri e,35.0,False,74.0,5082.0,0.0,893.0,1937.0,Terion Spistory,Terion,Spistory,C,122,S,30-36,7986.0,True
7031_01,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Mamina Mcphernard,Mamina,Mcphernard,G,1135,P,0-6,0.0,True
2693_03,Europa,False,TRAPPIST-1e,55.0,False,0.0,846.0,0.0,263.0,2024.0,Castram Geousty,Castram,Geousty,A,22,P,54-60,3133.0,False
2873_01,Mars,False,55 Cancri e,39.0,False,2127.0,200.28571428571428,23.0,0.0,0.0,Alls Birte,Alls,Birte,E,194,S,36-42,2350.285714285714,False
2812_01,Mars,False,55 Cancri e,43.0,False,803.0,0.0,384.0,120.0,0.0,Hock Grean,Hock,Grean,F,538,S,42-48,1307.0,True
1280_01,Earth,False,PSO J318.5-22,44.0,False,0.0,178.0,482.0,0.0,0.0,Antone Leton,Antone,Leton,F,257,P,42-48,660.0,True
