PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Surname,Group,pp,deck,num,side,expenses,expenses_w_o_na,Transported
0933_02,Europa,False,TRAPPIST-1e,29.0,False,0.0,1127.0,0.0,1867.0,1070.0,Fawnsive,933,2,C,35,P,4064.0,4064.0,False
2572_02,Europa,True,55 Cancri e,56.0,True,0.0,0.0,0.0,0.0,0.0,Suptibler,2572,2,C,93,S,0.0,0.0,True
6667_01,Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Cisorter,6667,1,C,248,S,0.0,0.0,True
1029_01,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Racke,1029,1,F,212,P,0.0,0.0,True
2032_01,Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Shcad,2032,1,F,402,P,0.0,0.0,True
0348_01,Mars,False,TRAPPIST-1e,22.0,False,142.0,2876.0,202.0,3.0,0.0,Mane,348,1,D,12,P,3223.0,3223.0,True
4400_03,Mars,True,,5.0,False,0.0,0.0,0.0,0.0,0.0,Sepie,4400,3,F,830,S,0.0,0.0,True
0607_01,Europa,False,TRAPPIST-1e,37.0,,27.0,654.0,10.0,881.0,9568.0,Hontichre,607,1,C,22,P,11140.0,11140.0,False
0370_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,441.0,1023.0,Coffmaney,370,1,F,83,P,1559.0,1559.0,False
2758_01,Earth,True,PSO J318.5-22,24.0,False,,0.0,0.0,0.0,0.0,Fielson,2758,1,G,446,P,,0.0,True
1267_01,Earth,True,PSO J318.5-22,34.0,,0.0,0.0,0.0,0.0,0.0,Jacostaffey,1267,1,G,191,S,0.0,0.0,True
3903_03,Earth,True,55 Cancri e,7.0,False,0.0,0.0,0.0,,0.0,,3903,3,G,636,P,,0.0,True
1953_01,Earth,False,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,717.0,Bradlerson,1953,1,F,387,P,717.0,717.0,False
4251_01,Earth,False,TRAPPIST-1e,29.0,False,715.0,0.0,,698.0,106.0,Connelson,4251,1,F,879,P,,1519.0,False
0290_03,Europa,,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Excialing,290,3,B,7,S,0.0,0.0,True
1511_03,Europa,False,TRAPPIST-1e,36.0,False,0.0,2345.0,0.0,1966.0,27.0,Spandisket,1511,3,B,63,S,4338.0,4338.0,False
5709_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,4372.0,0.0,4103.0,0.0,Amblereld,5709,1,C,215,S,8475.0,8475.0,True
5661_02,Earth,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Ellahan,5661,2,G,905,P,0.0,0.0,False
3775_02,Mars,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,,Killé,3775,2,F,712,S,,0.0,True
1877_01,Earth,False,TRAPPIST-1e,37.0,False,28.0,25.0,26.0,806.0,3.0,Ellahan,1877,1,G,306,P,888.0,888.0,False
2470_01,Earth,False,TRAPPIST-1e,23.0,False,139.0,0.0,0.0,567.0,0.0,Bookst,2470,1,G,398,S,706.0,706.0,False
2300_02,Europa,False,55 Cancri e,34.0,False,0.0,22.0,,3028.0,3768.0,Alcemblery,2300,2,C,81,P,,6818.0,False
4864_01,Earth,False,55 Cancri e,24.0,False,0.0,0.0,0.0,734.0,21.0,,4864,1,G,784,P,755.0,755.0,False
3003_01,Europa,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,String,3003,1,C,114,S,0.0,0.0,True
4371_02,Europa,False,55 Cancri e,39.0,False,106.0,243.0,126.0,7.0,4967.0,Shricatory,4371,2,C,158,S,5449.0,5449.0,False
0610_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,,229.0,502.0,5.0,Potters,610,1,F,129,P,,736.0,False
0110_03,Europa,False,TRAPPIST-1e,42.0,False,2209.0,11418.0,0.0,1868.0,445.0,Aloubtled,110,3,B,5,P,15940.0,15940.0,True
8759_02,Mars,False,TRAPPIST-1e,45.0,False,74.0,0.0,0.0,1130.0,22.0,Chate,8759,2,F,1695,S,1226.0,1226.0,False
4498_05,Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Beckeetter,4498,5,G,734,S,0.0,0.0,True
1890_01,Earth,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Englence,1890,1,G,308,P,0.0,0.0,False
3454_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Byerson,3454,1,G,568,P,0.0,0.0,False
1612_01,Europa,False,TRAPPIST-1e,49.0,False,0.0,3750.0,0.0,2.0,341.0,Entenedy,1612,1,E,101,P,4093.0,4093.0,True
1479_01,Mars,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Erle,1479,1,F,290,P,0.0,0.0,True
1011_01,Earth,False,TRAPPIST-1e,31.0,False,1633.0,4.0,49.0,6.0,0.0,Prinson,1011,1,,,,1692.0,1692.0,False
1287_02,Mars,True,55 Cancri e,4.0,False,0.0,0.0,0.0,,0.0,,1287,2,F,259,P,,0.0,True
8003_01,Mars,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Tre,8003,1,F,1659,P,0.0,0.0,True
1384_05,Earth,False,,19.0,False,189.0,510.0,0.0,0.0,0.0,Mayods,1384,5,E,105,S,699.0,699.0,True
1333_01,Earth,False,PSO J318.5-22,32.0,False,0.0,486.0,0.0,229.0,26.0,Fryes,1333,1,F,269,P,741.0,741.0,False
2202_01,Mars,False,TRAPPIST-1e,51.0,False,1671.0,0.0,17.0,0.0,0.0,Horte,2202,1,F,443,P,1688.0,1688.0,False
0982_02,Earth,False,TRAPPIST-1e,51.0,False,,,4.0,0.0,0.0,Hewson,982,2,G,145,P,,4.0,False
5181_01,Europa,,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Motled,5181,1,B,175,P,0.0,0.0,True
3985_01,Earth,False,TRAPPIST-1e,50.0,False,667.0,0.0,0.0,11.0,170.0,Hahnstoneal,3985,1,G,654,P,848.0,848.0,False
1198_01,Mars,False,TRAPPIST-1e,28.0,,42.0,1116.0,0.0,0.0,0.0,Tie,1198,1,,,,1158.0,1158.0,True
6721_01,Earth,,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Cleminglas,6721,1,G,1095,S,0.0,0.0,True
2306_01,Europa,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Colensid,2306,1,C,82,P,0.0,0.0,True
7841_01,Earth,False,PSO J318.5-22,43.0,False,6.0,25.0,0.0,5250.0,0.0,Maynardner,7841,1,G,1260,P,5281.0,5281.0,False
0571_01,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Ousious,571,1,C,21,P,0.0,0.0,True
8381_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,788.0,3.0,Vinozarks,8381,1,E,550,S,791.0,791.0,False
7984_02,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Birt,7984,2,F,1653,P,0.0,0.0,True
8465_02,Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Ches,8465,2,F,1736,P,0.0,0.0,True
0697_01,Earth,False,55 Cancri e,24.0,False,21.0,0.0,689.0,12.0,0.0,Buchansen,697,1,F,147,P,722.0,722.0,True
2905_01,Earth,False,55 Cancri e,24.0,False,489.0,0.0,,0.0,0.0,Parsoney,2905,1,G,462,S,,489.0,False
7754_01,Europa,False,55 Cancri e,55.0,False,1.0,2670.0,34.0,542.0,1339.0,Imotive,7754,1,B,299,S,4586.0,4586.0,True
4066_02,Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Objeciane,4066,2,B,155,S,0.0,0.0,True
0718_01,Earth,False,TRAPPIST-1e,21.0,False,521.0,0.0,4.0,261.0,1.0,Mondsey,718,1,E,43,P,787.0,787.0,False
3595_01,Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Modomel,3595,1,B,139,S,0.0,0.0,True
6028_02,Europa,False,TRAPPIST-1e,32.0,True,0.0,792.0,0.0,1.0,1335.0,Preeldy,6028,2,A,57,P,2128.0,2128.0,False
3209_01,Mars,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Nutca,3209,1,F,672,P,0.0,0.0,True
8634_01,Earth,False,TRAPPIST-1e,38.0,False,1739.0,0.0,0.0,83.0,0.0,Hurchez,8634,1,G,1392,S,1822.0,1822.0,False
1807_01,Europa,False,55 Cancri e,30.0,False,0.0,3722.0,4.0,140.0,4045.0,Ingetrody,1807,1,B,58,P,7911.0,7911.0,False
3531_01,Mars,False,55 Cancri e,28.0,False,809.0,0.0,31.0,733.0,0.0,Erflé,3531,1,F,731,P,1573.0,1573.0,False
5470_01,Earth,True,TRAPPIST-1e,20.0,False,,0.0,0.0,0.0,0.0,Vales,5470,1,G,878,P,,0.0,False
3521_01,Europa,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Radisiouss,3521,1,,,,0.0,0.0,True
4053_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Midtt,4053,1,G,668,S,0.0,0.0,True
2912_01,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Kine,2912,1,E,178,P,0.0,0.0,False
4668_02,Europa,True,55 Cancri e,27.0,True,0.0,0.0,0.0,0.0,0.0,Scerodbox,4668,2,C,180,S,0.0,0.0,True
7492_01,Mars,False,TRAPPIST-1e,19.0,False,193.0,0.0,2956.0,0.0,0.0,Bun,7492,1,D,224,S,3149.0,3149.0,True
5299_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Coopezmaney,5299,1,G,863,S,0.0,0.0,True
9233_01,Earth,False,TRAPPIST-1e,41.0,False,3.0,0.0,668.0,0.0,0.0,Giller,9233,1,,,,671.0,671.0,True
1926_01,,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Conney,1926,1,G,305,S,0.0,0.0,False
2702_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Garnettiz,2702,1,G,437,P,0.0,0.0,True
6485_01,Earth,False,55 Cancri e,78.0,False,0.0,213.0,202.0,288.0,0.0,Haydenzier,6485,1,F,1238,S,703.0,703.0,True
8602_02,Earth,False,PSO J318.5-22,21.0,,10.0,1028.0,3.0,2519.0,0.0,Weissey,8602,2,G,1396,P,3560.0,3560.0,False
6827_03,Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Listive,6827,3,A,84,S,0.0,0.0,True
3658_02,Earth,False,TRAPPIST-1e,24.0,False,3.0,2053.0,335.0,0.0,4.0,Daughttley,3658,2,E,245,S,2395.0,2395.0,True
4910_01,Europa,False,TRAPPIST-1e,42.0,False,0.0,1330.0,0.0,2711.0,691.0,Dratembid,4910,1,E,306,P,4732.0,4732.0,False
1564_01,Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Merie,1564,1,F,303,S,0.0,0.0,False
5887_01,Earth,False,PSO J318.5-22,50.0,False,781.0,2.0,0.0,61.0,0.0,Cochrisons,5887,1,E,374,P,844.0,844.0,True
0391_01,Europa,False,PSO J318.5-22,27.0,True,69.0,5728.0,0.0,0.0,987.0,Cowsearney,391,1,C,9,P,6784.0,6784.0,True
4114_01,Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Porté,4114,1,E,270,S,0.0,0.0,True
7298_01,Earth,,TRAPPIST-1e,24.0,False,185.0,0.0,478.0,29.0,0.0,Blangibson,7298,1,F,1510,P,692.0,692.0,True
5603_01,,False,TRAPPIST-1e,34.0,False,170.0,1256.0,0.0,3926.0,7121.0,Cluitty,5603,1,E,365,S,12473.0,12473.0,False
3273_01,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Wilkinner,3273,1,G,519,S,0.0,0.0,False
9081_05,Earth,False,TRAPPIST-1e,48.0,False,0.0,586.0,784.0,4.0,21.0,Clemondsey,9081,5,F,1858,P,1395.0,1395.0,True
3966_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Kerristicey,3966,3,G,649,P,0.0,0.0,True
4516_01,Earth,False,55 Cancri e,37.0,False,426.0,0.0,2.0,194.0,308.0,Cleminglas,4516,1,F,848,S,930.0,930.0,False
0053_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,1938.0,0.0,1.0,Hickerson,53,1,F,11,S,1939.0,1939.0,True
4046_01,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Santantines,4046,1,G,664,P,0.0,0.0,True
9074_02,Earth,False,PSO J318.5-22,27.0,False,0.0,468.0,0.0,59.0,309.0,Trerady,9074,2,G,1460,S,836.0,836.0,False
3295_01,Earth,False,55 Cancri e,20.0,False,2598.0,927.0,0.0,866.0,2.0,Horndley,3295,1,G,538,P,4393.0,4393.0,False
7830_03,Earth,False,TRAPPIST-1e,46.0,False,0.0,,0.0,17.0,655.0,Belley,7830,3,G,1268,S,,672.0,False
0863_03,Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Walkerez,863,3,G,129,S,0.0,0.0,False
8239_01,Earth,False,55 Cancri e,21.0,False,499.0,0.0,193.0,1.0,1.0,Garnes,8239,1,F,1579,S,694.0,694.0,False
3076_01,Earth,True,PSO J318.5-22,,False,0.0,0.0,0.0,0.0,0.0,Mcfaddenson,3076,1,G,502,P,0.0,0.0,True
5538_02,Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Gele,5538,2,F,1146,P,0.0,0.0,True
4782_02,Europa,False,TRAPPIST-1e,53.0,False,50.0,11552.0,0.0,2998.0,4334.0,Maxled,4782,2,C,189,S,18934.0,18934.0,False
3921_01,Earth,False,TRAPPIST-1e,26.0,False,35.0,42.0,711.0,0.0,0.0,Kramosley,3921,1,E,262,S,788.0,788.0,True
3353_02,Europa,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Reming,3353,2,C,125,S,0.0,0.0,True
7757_02,Europa,False,TRAPPIST-1e,43.0,False,0.0,8948.0,0.0,153.0,872.0,Capplid,7757,2,B,300,S,9973.0,9973.0,True
7016_01,Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,Rosalanenn,7016,1,G,1132,P,0.0,0.0,False
5834_01,Earth,False,,19.0,False,546.0,11.0,0.0,325.0,218.0,Brenney,5834,1,F,1206,P,1100.0,1100.0,False
6137_05,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Serry,6137,5,G,994,S,0.0,0.0,True
2263_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,0.0,32.0,772.0,0.0,Burnewman,2263,1,F,456,P,804.0,804.0,False
7041_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Panie,7041,1,F,1343,S,0.0,0.0,True
1300_01,Earth,False,55 Cancri e,27.0,False,1.0,299.0,1.0,380.0,13.0,Robins,1300,1,F,251,S,694.0,694.0,False
8556_01,Europa,False,TRAPPIST-1e,18.0,False,0.0,1878.0,0.0,18572.0,10028.0,Optionful,8556,1,B,280,P,30478.0,30478.0,False
8204_01,Europa,False,TRAPPIST-1e,25.0,False,0.0,1003.0,1629.0,73.0,748.0,Distured,8204,1,E,541,S,3453.0,3453.0,False
1351_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,,1351,1,G,202,P,0.0,0.0,False
1203_01,Europa,False,55 Cancri e,50.0,True,0.0,5473.0,0.0,703.0,6381.0,Unrent,1203,1,B,51,S,12557.0,12557.0,False
1402_01,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Blacks,1402,1,G,215,S,0.0,0.0,True
7168_01,Earth,False,TRAPPIST-1e,,False,0.0,11.0,793.0,0.0,84.0,Mccard,7168,1,G,1168,S,888.0,888.0,True
4038_01,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,Reenez,4038,1,G,664,S,0.0,0.0,False
1999_01,Earth,False,TRAPPIST-1e,55.0,False,373.0,1.0,1.0,496.0,0.0,Kimons,1999,1,F,383,S,871.0,871.0,False
2970_01,Earth,False,TRAPPIST-1e,,False,740.0,82.0,6.0,,1.0,Adkinson,2970,1,,,,,829.0,False
4177_03,Europa,False,55 Cancri e,44.0,False,36.0,588.0,0.0,1675.0,3597.0,Foraud,4177,3,B,161,S,5896.0,5896.0,False
3711_03,Mars,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Quart,3711,3,F,700,S,0.0,0.0,True
6843_01,Europa,True,TRAPPIST-1e,21.0,False,0.0,,0.0,0.0,0.0,Rimplighty,6843,1,B,260,S,,0.0,True
4176_04,Mars,False,TRAPPIST-1e,38.0,False,490.0,663.0,358.0,855.0,0.0,Fla,4176,4,F,859,P,2366.0,2366.0,False
1528_01,Mars,False,55 Cancri e,18.0,False,3992.0,673.0,1360.0,2.0,0.0,Madan,1528,1,D,50,P,6027.0,6027.0,True
5527_01,Earth,False,TRAPPIST-1e,19.0,False,1.0,1.0,,0.0,1755.0,Dickman,5527,1,G,886,P,,1757.0,False
9020_01,Earth,False,PSO J318.5-22,18.0,False,0.0,0.0,0.0,391.0,283.0,Pottonalden,9020,1,F,1747,S,674.0,674.0,True
7436_01,Earth,,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Meyersones,7436,1,G,1202,P,0.0,0.0,False
4933_04,Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Gin,4933,4,F,938,S,0.0,0.0,True
8233_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,779.0,0.0,18.0,Balderts,8233,1,F,1575,S,797.0,797.0,False
6141_02,Earth,False,,21.0,False,28.0,0.0,0.0,662.0,0.0,,6141,2,,,,690.0,690.0,False
0444_02,,False,TRAPPIST-1e,26.0,True,1869.0,0.0,136.0,0.0,0.0,Curte,444,2,F,99,P,2005.0,2005.0,False
0619_02,Europa,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Holatirint,619,2,C,24,S,0.0,0.0,True
4933_01,Mars,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Gin,4933,1,F,938,S,0.0,0.0,True
1718_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Reyervaney,1718,1,,,,0.0,0.0,True
8010_01,Europa,False,TRAPPIST-1e,59.0,False,0.0,2593.0,0.0,98.0,0.0,,8010,1,C,300,S,2691.0,2691.0,True
8085_01,Earth,False,PSO J318.5-22,35.0,False,635.0,3.0,0.0,,25.0,Avisley,8085,1,F,1549,S,,663.0,False
3928_02,Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Witeronfus,3928,2,E,264,S,0.0,0.0,True
0346_01,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Chanan,346,1,G,59,P,0.0,0.0,True
4956_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Mcphernard,4956,1,G,809,S,0.0,0.0,True
0305_01,Europa,False,55 Cancri e,23.0,False,0.0,584.0,0.0,20.0,2469.0,Geousker,305,1,C,7,P,3073.0,3073.0,False
4172_04,Mars,False,55 Cancri e,24.0,False,1363.0,0.0,50.0,0.0,0.0,Facle,4172,4,F,856,P,1413.0,1413.0,False
1225_01,Earth,False,TRAPPIST-1e,18.0,False,2.0,1311.0,60.0,28.0,1.0,Morrodgers,1225,1,F,244,P,1402.0,1402.0,True
8335_01,Mars,False,TRAPPIST-1e,30.0,False,697.0,0.0,602.0,0.0,0.0,Flell,8335,1,E,531,P,1299.0,1299.0,False
0243_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Cartyernan,243,1,G,37,S,0.0,0.0,False
1637_01,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Ricews,1637,1,G,255,S,0.0,0.0,True
5427_02,Mars,False,TRAPPIST-1e,18.0,False,3458.0,0.0,216.0,0.0,0.0,Blane,5427,2,F,1118,P,3674.0,3674.0,False
3475_02,Europa,False,TRAPPIST-1e,33.0,False,0.0,590.0,,3.0,6569.0,Spoilling,3475,2,C,126,S,,7162.0,False
0031_01,Mars,False,TRAPPIST-1e,47.0,False,214.0,0.0,1411.0,0.0,1229.0,Datie,31,1,F,9,P,2854.0,2854.0,True
0568_01,Europa,,TRAPPIST-1e,33.0,False,1908.0,33.0,0.0,1.0,4.0,Baciffhaut,568,1,D,20,S,1946.0,1946.0,False
3584_01,Earth,False,TRAPPIST-1e,55.0,False,42.0,4.0,1215.0,0.0,3.0,Leonzaley,3584,1,F,676,S,1264.0,1264.0,True
7019_02,Earth,False,TRAPPIST-1e,20.0,False,0.0,750.0,957.0,0.0,722.0,Nasquez,7019,2,F,1457,P,2429.0,2429.0,False
4641_01,Earth,False,TRAPPIST-1e,45.0,False,65.0,63.0,3.0,713.0,27.0,Peter,4641,1,F,871,S,871.0,871.0,False
7628_02,Mars,False,TRAPPIST-1e,36.0,False,1103.0,3.0,0.0,0.0,659.0,Stre,7628,2,D,240,P,1765.0,1765.0,False
7565_03,Europa,False,55 Cancri e,25.0,False,0.0,772.0,0.0,125.0,5913.0,Praded,7565,3,B,247,P,6810.0,6810.0,False
7444_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,,0.0,0.0,Thorney,7444,1,G,1203,P,,0.0,False
8066_01,Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Min,8066,1,F,1544,S,0.0,0.0,True
3734_01,Earth,True,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,Bairdford,3734,1,G,606,P,0.0,0.0,True
2558_02,Mars,,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Katte,2558,2,F,525,P,0.0,0.0,True
8999_01,Mars,False,55 Cancri e,32.0,False,2555.0,0.0,456.0,2.0,0.0,Raste,8999,1,D,274,S,3013.0,3013.0,False
7905_03,Europa,False,55 Cancri e,26.0,,1432.0,1283.0,0.0,178.0,5034.0,Axlentindy,7905,3,C,296,S,7927.0,7927.0,False
6900_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Hendrys,6900,1,G,1123,S,0.0,0.0,True
5585_02,Earth,False,TRAPPIST-1e,34.0,False,245.0,0.0,542.0,0.0,19.0,Popelazquez,5585,2,F,1158,P,806.0,806.0,True
3966_02,Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,1020.0,0.0,,Kerristicey,3966,2,G,649,P,,1020.0,True
4818_01,Mars,False,TRAPPIST-1e,65.0,False,588.0,196.0,272.0,0.0,0.0,Reake,4818,1,D,150,S,1056.0,1056.0,True
9136_01,Earth,False,TRAPPIST-1e,,False,6.0,0.0,0.0,800.0,3.0,Hestes,9136,1,G,1471,S,809.0,809.0,False
4836_01,Mars,True,TRAPPIST-1e,29.0,False,0.0,,0.0,0.0,0.0,Sidne,4836,1,,,,,0.0,True
8638_02,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Holliams,8638,2,G,1402,P,0.0,0.0,True
3255_01,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Morandry,3255,1,G,517,S,0.0,0.0,True
3034_01,Europa,False,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Noxnuther,3034,1,,,,0.0,0.0,False
3612_01,Earth,False,TRAPPIST-1e,24.0,False,1.0,790.0,0.0,0.0,0.0,Midtt,3612,1,E,241,S,791.0,791.0,True
9221_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,,Beachez,9221,1,G,1497,P,,0.0,False
2591_02,Earth,False,TRAPPIST-1e,23.0,False,0.0,121.0,0.0,568.0,128.0,Coolerson,2591,2,G,413,S,817.0,817.0,False
4181_04,Europa,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Frattyring,4181,4,C,133,P,0.0,0.0,True
0813_01,Mars,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,Katte,813,1,F,169,P,0.0,0.0,True
0789_03,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Frolestty,789,3,A,8,S,0.0,0.0,True
2592_01,Mars,False,TRAPPIST-1e,29.0,True,803.0,0.0,0.0,58.0,0.0,Flé,2592,1,D,75,P,861.0,861.0,False
7924_01,Earth,False,TRAPPIST-1e,28.0,False,589.0,57.0,0.0,0.0,0.0,Mondalley,7924,1,F,1642,P,646.0,646.0,False
4143_01,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Buncy,4143,1,E,258,P,0.0,0.0,False
9049_01,Europa,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Grentual,9049,1,C,336,S,0.0,0.0,True
5861_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,1774.0,0.0,17.0,13.0,Browlerson,5861,1,G,949,S,1804.0,1804.0,True
4501_01,,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Castannison,4501,1,G,735,S,0.0,0.0,True
6334_05,Earth,False,TRAPPIST-1e,17.0,False,5.0,0.0,1317.0,287.0,0.0,Jenson,6334,5,E,421,S,1609.0,1609.0,True
3550_01,Earth,True,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Delazarson,3550,1,G,570,S,0.0,0.0,False
5430_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Colomonson,5430,1,G,873,P,0.0,0.0,False
8318_02,Mars,False,TRAPPIST-1e,65.0,False,1399.0,0.0,0.0,0.0,0.0,Ropie,8318,2,F,1711,P,1399.0,1399.0,False
7483_01,Mars,False,PSO J318.5-22,43.0,False,244.0,0.0,358.0,160.0,800.0,Winie,7483,1,E,485,P,1562.0,1562.0,True
7285_01,Earth,True,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,Gainney,7285,1,G,1185,S,0.0,0.0,True
3235_01,Earth,False,TRAPPIST-1e,27.0,False,158.0,0.0,1271.0,0.0,71.0,Shieldson,3235,1,F,610,S,1500.0,1500.0,False
7435_01,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Couresteer,7435,1,B,244,P,0.0,0.0,True
4317_01,Mars,False,TRAPPIST-1e,24.0,False,439.0,0.0,2140.0,0.0,0.0,Prine,4317,1,D,139,S,2579.0,2579.0,True
2655_01,Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Ballocks,2655,1,G,422,S,0.0,0.0,False
6015_02,Europa,False,55 Cancri e,25.0,False,140.0,4451.0,0.0,0.0,2050.0,Demansty,6015,2,B,231,S,6641.0,6641.0,True
9217_01,Earth,False,55 Cancri e,31.0,False,15.0,679.0,89.0,6.0,0.0,Mckinsond,9217,1,E,604,S,789.0,789.0,True
0103_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,,0.0,0.0,17.0,Mclainez,103,1,F,24,S,,17.0,True
